arquivo,long,lat,linha,nome
downloads/1029.kml,-35.25816338136792,-5.747391460463405,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.25831811130047,-5.747212506830692,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.25847225449979,-5.74703698977828,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.25862539187074,-5.746857197955251,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.258782636374235,-5.74667003005743,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.25894415564835,-5.746487220749259,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.25907172821462,-5.746347494423389,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.25926652364433,-5.746332490816712,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.259439358487725,-5.746462158858776,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.25961638428271,-5.74653759598732,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.259809168055654,-5.746552348136902,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.259999269619584,-5.746536254882813,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26025994680822,-5.74649509973824,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.260819187387824,-5.746465427801013,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26124658063054,-5.746420919895172,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26147071272135,-5.746405245736241,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26166466996074,-5.746386386454105,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.261859968304634,-5.746368700638413,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26206339709461,-5.746352439746261,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2622832544148,-5.746344644576311,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26250931434333,-5.746326204389334,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262730764225125,-5.746275242418051,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262808967381716,-5.74608706869185,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26279974728823,-5.745853213593364,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262787928804755,-5.745658334344626,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26277828961611,-5.745467059314251,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262770326808095,-5.745229851454496,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26276085525751,-5.744985518977046,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262751718983054,-5.744780749082565,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26273830793798,-5.744552593678236,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262723891064525,-5.744325192645192,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262714168056846,-5.744112208485603,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26270737871528,-5.743913473561406,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26269589550793,-5.743729993700981,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26267611421645,-5.743465628474951,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262658428400755,-5.743233785033226,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262647699564695,-5.743039576336741,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26264191605151,-5.74286263436079,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262638898566365,-5.742662474513054,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26263420470059,-5.742459464818239,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2626162674278,-5.742201050743461,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26260453276336,-5.742018828168511,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262595396488905,-5.74183258228004,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26258642785251,-5.741646504029632,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26257209479809,-5.741392197087407,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26255566626787,-5.741154151037335,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26254108175635,-5.7409349642694,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26253311894834,-5.740743270143867,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26252859272063,-5.740549061447382,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26251811534166,-5.740310261026025,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26250881142914,-5.740125104784966,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26249825023115,-5.73994011618197,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26248626410961,-5.739684551954269,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26247788220644,-5.739446841180325,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262451730668545,-5.73925799690187,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262447288259864,-5.739038223400712,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26243329048157,-5.738837812095881,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26238643564284,-5.738604627549648,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26228627189994,-5.738353673368692,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262192226946354,-5.738184694200754,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262067085132,-5.738029628992081,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26192325167358,-5.737878335639834,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2617821842432,-5.737731903791428,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26161094196141,-5.737551441416144,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26147867552936,-5.737420180812478,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2613384462893,-5.737262517213821,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.261167120188475,-5.737082725390792,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26100233197212,-5.736914249137044,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26084148325026,-5.736750466749072,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.260691279545426,-5.736602190881968,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.260534789413214,-5.736447041854262,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26056571863592,-5.736286193132401,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.260770404711366,-5.73617136105895,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26095011271536,-5.736062731593847,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26112101972103,-5.735956951975822,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26127734221518,-5.735860308632255,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26144196279347,-5.735761066898704,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26164069771767,-5.735639026388526,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.261834654957056,-5.735516231507063,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26205082423985,-5.735383545979857,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26220731437206,-5.73528690263629,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26236548088491,-5.735187912359834,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26252239011228,-5.735092693939805,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26272716000676,-5.73496587574482,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262904688715935,-5.734860096126795,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26306570507586,-5.734757082536817,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26323074474931,-5.734650464728475,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26341992430389,-5.734525742009282,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26360516436398,-5.734405796974897,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2637804299593,-5.734292808920145,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2639511693269,-5.734181581065059,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26415937580168,-5.734052583575249,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26432005688548,-5.733963064849377,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26447830721736,-5.73386549949646,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26464686729014,-5.733754020184279,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26484325528145,-5.733622089028359,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.265047773718834,-5.733493426814675,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.265251034870744,-5.733363842591643,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26544474065304,-5.733241885900497,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26560659520328,-5.733144236728549,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.265785632655025,-5.733037367463112,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.265943547710776,-5.732949106022716,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26612007059157,-5.732836537063122,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.266323164105415,-5.732701253145933,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26648920960724,-5.7325872592628,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26645375415683,-5.732397828251123,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26633858680725,-5.732207475230098,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.266232304275036,-5.732022905722261,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26612786576152,-5.731870606541634,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2660112734884,-5.731670949608088,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.265887808054686,-5.731481099501252,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.265778759494424,-5.731331985443831,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26567658409476,-5.731166610494256,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26557524688542,-5.730995200574398,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26544918306172,-5.730786826461554,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.265307277441025,-5.730557413771749,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26520627550781,-5.730398995801806,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26510619558394,-5.730238063260913,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2649596799165,-5.73000923730433,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26482682675123,-5.729803629219532,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26470151729882,-5.729601792991161,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26459380984306,-5.729436250403523,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26449783705175,-5.729283196851611,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26440077461302,-5.729128299281001,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2642828412354,-5.728950686752796,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26418183930218,-5.728784808889031,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.264071533456445,-5.728597976267338,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26396868750453,-5.72842950001359,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26384312659502,-5.728246020153165,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26372670195997,-5.728055499494076,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.263626957312226,-5.727892052382231,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.263518411666155,-5.727730114012957,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26341766119003,-5.727539341896772,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26331230066717,-5.72738528251648,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.263213478028774,-5.727219404652715,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.263091353699565,-5.727043049409986,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262992195785046,-5.726867113262415,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26288063265383,-5.726694697514176,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.262777702882886,-5.726536363363266,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26267670094967,-5.726380040869117,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26259807869792,-5.726236794143915,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26247922331095,-5.726021463051438,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26263085193932,-5.725900512188673,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26282497681677,-5.725786602124572,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26302211917937,-5.725665902718902,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.263178776949644,-5.725537994876504,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26327785104513,-5.725396424531937,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.263287741690874,-5.725331716239452,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.2624783013016,-5.724040819332004,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26244862936437,-5.723978877067566,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26248810812831,-5.723968064412475,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26253747753799,-5.724035454913974,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029.kml,-35.26301574893296,-5.724816313013434,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.263317078351974,-5.725322244688869,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.263317078351974,-5.725322244688869,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.2625007648021,-5.726021295413375,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.26660915464163,-5.7326321862638,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.26059337891638,-5.736406808719039,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.26224134489894,-5.738187795504928,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.262428261339664,-5.738629857078195,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.26261903345585,-5.741839874535799,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.262844087556005,-5.746273482218385,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25879671797156,-5.746681177988648,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25876620784402,-5.746713196858764,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25874709710479,-5.746716465801001,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.257957438007,-5.747672086581588,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25710675865412,-5.748243816196919,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25534060783684,-5.749472100287676,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25393680669367,-5.750476336106658,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.255275731906295,-5.751207824796438,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25396346114576,-5.752761829644442,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25163270533085,-5.755379665642977,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25048061273992,-5.75673820450902,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.24950789287686,-5.757808238267899,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.250194538384676,-5.758347027003765,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.2517700009048,-5.759753677994013,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25344470515847,-5.760666886344552,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.253417966887355,-5.760827986523509,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.251937890425324,-5.761764496564865,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25187301449478,-5.761996759101749,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25267407298088,-5.762737719342113,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.253749806433916,-5.763456802815199,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25425339117646,-5.764018977060914,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25458523072302,-5.764624150469899,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25482562370598,-5.765321692451835,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25485227815807,-5.766125684604049,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25488664396107,-5.767670134082437,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25471498258412,-5.774082206189632,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25413512252271,-5.77503589913249,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.253871930763125,-5.775442086160183,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.253437077626586,-5.775699159130454,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.25239562615752,-5.776289496570826,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.249900836497545,-5.777261713519692,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.249168425798416,-5.777842495590448,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.247211419045925,-5.783059140667319,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.24544904008508,-5.786937195807695,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.2443771623075,-5.78967715613544,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.24377056397498,-5.791303161531687,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.242843609303236,-5.793050285428762,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.239959731698036,-5.796080091968179,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23945237509906,-5.797285074368119,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23925783112645,-5.79758120700717,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23864360526204,-5.79813483171165,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23833087645471,-5.798427611589432,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23804094642401,-5.798763306811452,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23827362805605,-5.799535783007741,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23836515843868,-5.799911040812731,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23830799385905,-5.800275821238756,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23794933222234,-5.800574300810695,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.236679054796696,-5.801341999322176,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.235973382368684,-5.801637629047036,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23491290397942,-5.801950944587588,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23443982936442,-5.80212595872581,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.23043445311487,-5.803576027974486,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.22882839664817,-5.804173490032554,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.227218652144074,-5.804717559367418,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.223995223641396,-5.805954895913601,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.2154540643096,-5.809075813740492,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
downloads/1029(1).kml,-35.20518111996353,-5.812819004058838,1029,"Nova Natal/Nova Descoberta, via Av. da Chegança/Campus"
