,arquivo,lon,lat,linha,nome,information,rua,bairro
4583,downloads/63a.kml,-35.211845403537154,-5.830752337351441,63,"Felipe Camarão/Campus, via Av. Bernardo Vieira","{'road': 'Avenida Senador Salgado Filho', 'neighbourhood': 'Bairro Latino', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064900', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Salgado Filho,Candelária
4594,downloads/63a.kml,-35.2030067704618,-5.832620160654187,63,"Felipe Camarão/Campus, via Av. Bernardo Vieira","{'road': 'Anel Viário da UFRN', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59076-440', 'country': 'Brasil', 'country_code': 'br'}",Anel Viário da UFRN,Lagoa Nova
4595,downloads/63a.kml,-35.19747924059629,-5.836948407813907,63,"Felipe Camarão/Campus, via Av. Bernardo Vieira","{'road': 'Anel Viário da UFRN', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59076-440', 'country': 'Brasil', 'country_code': 'br'}",Anel Viário da UFRN,Nova Descoberta
4638,downloads/63a.kml,-35.21129990927875,-5.825479952618481,63,"Felipe Camarão/Campus, via Av. Bernardo Vieira","{'road': 'Avenida Lima e Silva', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-000', 'country': 'Brasil', 'country_code': 'br'}",Avenida Lima e Silva,Lagoa Nova
4642,downloads/63a.kml,-35.22869110107422,-5.81818962469697,63,"Felipe Camarão/Campus, via Av. Bernardo Vieira","{'road': 'Avenida Interventor Mário Câmara', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060420', 'country': 'Brasil', 'country_code': 'br'}",Avenida Interventor Mário Câmara,Nossa Senhora de Nazaré
4644,downloads/63a.kml,-35.24493405595422,-5.816759588196874,63,"Felipe Camarão/Campus, via Av. Bernardo Vieira","{'road': 'Avenida Capitão Mor-Gouveia', 'residential': 'Vila Mereto', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",Avenida Capitão Mor-Gouveia,Bom Pastor
4646,downloads/63a.kml,-35.24856182746589,-5.815340029075742,63,"Felipe Camarão/Campus, via Av. Bernardo Vieira","{'road': 'Avenida Industrial João Francisco da Motta', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060160', 'country': 'Brasil', 'country_code': 'br'}",Avenida Industrial João Francisco da Motta,Bom Pastor
4647,downloads/63a.kml,-35.249366741627455,-5.816482063382863,63,"Felipe Camarão/Campus, via Av. Bernardo Vieira","{'road': 'Avenida Presidente Ranieri Mazzili', 'suburb': 'Felipe Camarão', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060160', 'country': 'Brasil', 'country_code': 'br'}",Avenida Presidente Ranieri Mazzili,Felipe Camarão
4664,downloads/66.kml,-35.168381044641144,-5.885482812300324,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua José Bragança', 'neighbourhood': 'Vila de Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090-670', 'country': 'Brasil', 'country_code': 'br'}",Rua José Bragança,Ponta Negra
4665,downloads/66.kml,-35.16859319061041,-5.885421289131045,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Manoel Sátiro', 'neighbourhood': 'Vila de Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090-620', 'country': 'Brasil', 'country_code': 'br'}",Rua Manoel Sátiro,Ponta Negra
4670,downloads/66.kml,-35.169638749212034,-5.884996745735407,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Manoel Coringa de Lemos', 'neighbourhood': 'Vila de Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090190', 'country': 'Brasil', 'country_code': 'br'}",Rua Manoel Coringa de Lemos,Ponta Negra
4704,downloads/66.kml,-35.17479973845184,-5.8801012951880685,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090-460', 'country': 'Brasil', 'country_code': 'br'}",,Ponta Negra
4705,downloads/66.kml,-35.174928065389395,-5.879943296313286,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Engenheiro Roberto Freire', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090-460', 'country': 'Brasil', 'country_code': 'br'}",Avenida Engenheiro Roberto Freire,Ponta Negra
4707,downloads/66.kml,-35.17514641396701,-5.879632327705622,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Tivoli', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090-420', 'country': 'Brasil', 'country_code': 'br'}",Rua Tivoli,Ponta Negra
4724,downloads/66.kml,-35.17733132466674,-5.877916803583503,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Deputado Florêncio de Queiroz', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090-155', 'country': 'Brasil', 'country_code': 'br'}",Avenida Deputado Florêncio de Queiroz,Ponta Negra
4736,downloads/66.kml,-35.17880125902593,-5.8796612452715635,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Praia de Búzios', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090900', 'country': 'Brasil', 'country_code': 'br'}",Avenida Praia de Búzios,Ponta Negra
4743,downloads/66.kml,-35.180121157318354,-5.878611244261265,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Ponta de Serrambi', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59092-220', 'country': 'Brasil', 'country_code': 'br'}",Rua Ponta de Serrambi,Ponta Negra
4750,downloads/66.kml,-35.181224131956704,-5.877691833302379,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Praia de Pajuçara', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59092-440', 'country': 'Brasil', 'country_code': 'br'}",Rua Praia de Pajuçara,Ponta Negra
4756,downloads/66.kml,-35.1824105065316,-5.876696985214949,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Praia Barra de Cunhaú', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59092-440', 'country': 'Brasil', 'country_code': 'br'}",Rua Praia Barra de Cunhaú,Ponta Negra
4758,downloads/66.kml,-35.18277009017765,-5.876402277499437,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Praia das Canárias', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59092-440', 'country': 'Brasil', 'country_code': 'br'}",Rua Praia das Canárias,Ponta Negra
4761,downloads/66.kml,-35.183279709890485,-5.875960132107139,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Praia de Upanema', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59092-440', 'country': 'Brasil', 'country_code': 'br'}",Rua Praia de Upanema,Ponta Negra
4763,downloads/66.kml,-35.18361523747444,-5.875658215954901,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Praia de Cearazinho', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59092-440', 'country': 'Brasil', 'country_code': 'br'}",Rua Praia de Cearazinho,Ponta Negra
4766,downloads/66.kml,-35.184132484719164,-5.875183884054422,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Praia de Cotovelo', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090-080', 'country': 'Brasil', 'country_code': 'br'}",Rua Praia de Cotovelo,Ponta Negra
4770,downloads/66.kml,-35.18353175371885,-5.874528335407376,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'amenity': 'Bar 54', 'road': 'Rua Porto Mirim', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59092-440', 'country': 'Brasil', 'country_code': 'br'}",Rua Porto Mirim,Ponta Negra
4772,downloads/66.kml,-35.18315917812288,-5.874143857508898,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'amenity': 'Colégio Executivo', 'road': 'Rua Praia de Jacumã', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59092-440', 'country': 'Brasil', 'country_code': 'br'}",Rua Praia de Jacumã,Ponta Negra
4778,downloads/66.kml,-35.184231642633684,-5.873272558674216,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'shop': 'Mercearia Rapidão', 'house_number': '2184', 'road': 'Avenida Praia de Tibau', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59094-100', 'country': 'Brasil', 'country_code': 'br'}",Avenida Praia de Tibau,Ponta Negra
4791,downloads/66.kml,-35.18614204600453,-5.875315144658089,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Praia de Muriú', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090-080', 'country': 'Brasil', 'country_code': 'br'}",Avenida Praia de Muriú,Ponta Negra
4799,downloads/66.kml,-35.18735163845122,-5.874272435903549,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Praia de Parazinho', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59082-320', 'country': 'Brasil', 'country_code': 'br'}",Rua Praia de Parazinho,Ponta Negra
4811,downloads/66.kml,-35.1895065419376,-5.872399248182774,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Praia de Muriú', 'suburb': 'Capim Macio', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59084-330', 'country': 'Brasil', 'country_code': 'br'}",Avenida Praia de Muriú,Capim Macio
4812,downloads/66.kml,-35.189373018220074,-5.872221300378442,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'amenity': 'Escola Estadual Prof. José Fernandes Machado', 'road': 'Avenida Praia de Genipabu', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59082-320', 'country': 'Brasil', 'country_code': 'br'}",Avenida Praia de Genipabu,Ponta Negra
4833,downloads/66.kml,-35.186635656282306,-5.868689585477114,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Praia de Areia Branca', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59082-320', 'country': 'Brasil', 'country_code': 'br'}",Rua Praia de Areia Branca,Ponta Negra
4861,downloads/66.kml,-35.18194212578237,-5.870577776804566,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'amenity': ""Farofa d'Água"", 'road': 'Avenida Praia de Ponta Negra', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59094-100', 'country': 'Brasil', 'country_code': 'br'}",Avenida Praia de Ponta Negra,Ponta Negra
4865,downloads/66.kml,-35.18139000982046,-5.869981739670037,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Manoel Soares Medeiros', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59094-100', 'country': 'Brasil', 'country_code': 'br'}",Rua Manoel Soares Medeiros,Ponta Negra
4872,downloads/66.kml,-35.182088892906904,-5.868618255481124,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'amenity': ""Mina D' Água"", 'road': 'Rua José Américo de Carvalho', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090040', 'country': 'Brasil', 'country_code': 'br'}",Rua José Américo de Carvalho,Ponta Negra
4880,downloads/66.kml,-35.183022804558284,-5.866775577887893,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'historic': 'Dinarte de Medeiros Mariz', 'road': 'Avenida Senador Dinarte de Medeiros Mariz', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59080230', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Dinarte de Medeiros Mariz,Ponta Negra
4881,downloads/66.kml,-35.18323352560401,-5.866643730551004,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Sergipe', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59080230', 'country': 'Brasil', 'country_code': 'br'}",Rua Sergipe,Ponta Negra
4882,downloads/66.kml,-35.18341859802604,-5.866538118571043,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Calçadão da Roberto Freire', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59080230', 'country': 'Brasil', 'country_code': 'br'}",Calçadão da Roberto Freire,Ponta Negra
4967,downloads/66.kml,-35.20009682513773,-5.854506315663457,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'building': 'Armazém Pará', 'road': 'Avenida Doutor Solon de Miranda Galvão', 'suburb': 'Capim Macio', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59078-500', 'country': 'Brasil', 'country_code': 'br'}",Avenida Doutor Solon de Miranda Galvão,Capim Macio
5004,downloads/66.kml,-35.196512388065464,-5.845921570435166,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua General Felizardo Brito', 'neighbourhood': 'Conjunto dos Professores', 'suburb': 'Capim Macio', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59078-500', 'country': 'Brasil', 'country_code': 'br'}",Rua General Felizardo Brito,Capim Macio
5005,downloads/66.kml,-35.19633159041405,-5.845490321516991,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Doutor Solon de Miranda Calvao', 'neighbourhood': 'Conjunto dos Professores', 'suburb': 'Capim Macio', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59078-500', 'country': 'Brasil', 'country_code': 'br'}",Avenida Doutor Solon de Miranda Calvao,Capim Macio
5009,downloads/66.kml,-35.19585885107517,-5.8442775439471015,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59078-500', 'country': 'Brasil', 'country_code': 'br'}",,
5011,downloads/66.kml,-35.19576488994062,-5.843858364969492,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Anel Viário da UFRN', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59078-500', 'country': 'Brasil', 'country_code': 'br'}",Anel Viário da UFRN,Nova Descoberta
5074,downloads/66.kml,-35.20304960198701,-5.832523265853523,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Capitão Mor-Gouveia', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59076-440', 'country': 'Brasil', 'country_code': 'br'}",Avenida Capitão Mor-Gouveia,Lagoa Nova
5075,downloads/66.kml,-35.20295505411922,-5.832282537594438,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Djalma Maranhão', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59076-360', 'country': 'Brasil', 'country_code': 'br'}",Avenida Djalma Maranhão,Nova Descoberta
5079,downloads/66.kml,-35.20262975245714,-5.831469492986798,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua da Bronzita', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59076-440', 'country': 'Brasil', 'country_code': 'br'}",Rua da Bronzita,Lagoa Nova
5094,downloads/66.kml,-35.20153306424618,-5.828466592356563,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Djalma Maranhão', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59076-360', 'country': 'Brasil', 'country_code': 'br'}",Rua Djalma Maranhão,Nova Descoberta
5105,downloads/66.kml,-35.20070082508028,-5.826183361932635,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Laércio Fernandes', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-210', 'country': 'Brasil', 'country_code': 'br'}",Rua Laércio Fernandes,Nova Descoberta
5109,downloads/66.kml,-35.20036152563989,-5.825378447771072,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Padre Raimundo Brasil', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua Padre Raimundo Brasil,Nova Descoberta
5112,downloads/66.kml,-35.200104285031564,-5.824809232726692,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'shop': 'Rede Mais Veneza', 'road': 'Rua Dinarte Mariz Neto', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua Dinarte Mariz Neto,Nova Descoberta
5115,downloads/66.kml,-35.199715113267295,-5.824119737371802,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Amintas Barros', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Avenida Amintas Barros,Nova Descoberta
5116,downloads/66.kml,-35.19967982545496,-5.824010102078319,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'house_number': '2223', 'road': 'Avenida Brigadeiro Gomes Ribeiro', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Avenida Brigadeiro Gomes Ribeiro,Nova Descoberta
5120,downloads/66.kml,-35.19963548518717,-5.823217928409576,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'highway': 'Parada Rua da Saudade', 'road': 'Rua da Saudade', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua da Saudade,Nova Descoberta
5133,downloads/66.kml,-35.20216522738337,-5.822107745334506,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'country': 'Brasil', 'country_code': 'br'}",,Nova Descoberta
5134,downloads/66.kml,-35.20210932008922,-5.821897275745869,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'shop': 'Charbella', 'road': 'Avenida Xavier da Silveira', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59056700', 'country': 'Brasil', 'country_code': 'br'}",Avenida Xavier da Silveira,Nova Descoberta
